A,B,C,D,E,F 
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
radio,0.6599999999999999,0.324,0.298,0.22799999999999998,0.268
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
happy python,0.599,0.27599999999999997,0.269,0.466,0.34900000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
poster,0.476,0.248,0.242,0.22999999999999998,0.246
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
complete,0,0,0,0,0
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
save,0.706,0.246,0.266,0.296,0.20600000000000002
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free building,0.603,0.23899999999999996,0.23399999999999999,0.273,0.23399999999999999
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
like,0,0,0,0,0
fire,0.27599999999999997,0.506,0.588,0.706,0.368
more,0,0,0,0,0
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
complete,0,0,0,0,0
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
free engine,0.5970000000000001,0.236,0.229,0.264,0.24000000000000005
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
free building,0.603,0.23899999999999996,0.23399999999999999,0.273,0.23399999999999999
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free building,0.603,0.23899999999999996,0.23399999999999999,0.273,0.23399999999999999
free building,0.603,0.23899999999999996,0.23399999999999999,0.273,0.23399999999999999
free building,0.603,0.23899999999999996,0.23399999999999999,0.273,0.23399999999999999
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
win,0.874,0.27,0.264,0.27,0.23399999999999999
win,0.874,0.27,0.264,0.27,0.23399999999999999
win,0.874,0.27,0.264,0.27,0.23399999999999999
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
not,0,0,0,0,0
win,0.874,0.27,0.264,0.27,0.23399999999999999
win,0.874,0.27,0.264,0.27,0.23399999999999999
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
happy python,0.599,0.27599999999999997,0.269,0.466,0.34900000000000003
happy python,0.599,0.27599999999999997,0.269,0.466,0.34900000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
broken,0.22799999999999998,0.5780000000000001,0.646,0.48200000000000004,0.33999999999999997
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
mind,0.5980000000000001,0.384,0.4,0.42800000000000005,0.352
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
cold happy pet,0.6873333333333332,0.31,0.3373333333333333,0.28200000000000003,0.25666666666666665
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
quick easy,0.6449999999999999,0.24400000000000005,0.246,0.25999999999999995,0.223
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free crash,0.555,0.39699999999999996,0.45299999999999996,0.49700000000000005,0.32599999999999996
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn complete,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn complete,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free crash,0.555,0.39699999999999996,0.45299999999999996,0.49700000000000005,0.32599999999999996
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free crash,0.555,0.39699999999999996,0.45299999999999996,0.49700000000000005,0.32599999999999996
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn complete,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free learn python,0.6133333333333334,0.30199999999999994,0.2793333333333333,0.436,0.306
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
